date,region,movdev,staticusers,attacks,attacktype
"July 25, 2020",Al Kahla,0.10702,0.27813,,
"July 26, 2020",Al Kahla,0.12204,0.23938,,
"July 27, 2020",Al Kahla,0.11657,0.22803,0.2,Armed clash
"July 28, 2020",Al Kahla,0.22161,0.21144,,
"July 29, 2020",Al Kahla,0.26645,0.20583,,
"July 30, 2020",Al Kahla,0.16103,0.23659,,
"July 31, 2020",Al Kahla,0.03872,0.20635,,
"August 1, 2020",Al Kahla,0.09799,0.22213,,
"August 2, 2020",Al Kahla,0.05824,0.22501,,
"August 3, 2020",Al Kahla,-0.01691,0.19622,,
"August 4, 2020",Al Kahla,0.1318,0.2163,,
"August 5, 2020",Al Kahla,0.47298,0.22517,,
"August 6, 2020",Al Kahla,0.1883,0.20232,,
"August 7, 2020",Al Kahla,0.10311,0.20484,,
"August 8, 2020",Al Kahla,0.16675,0.20334,,
"August 9, 2020",Al Kahla,0.11819,0.20726,,
"August 10, 2020",Al Kahla,0.35167,0.22714,,
"August 11, 2020",Al Kahla,0.30205,0.24179,,
"August 12, 2020",Al Kahla,0.24298,0.20627,,
"August 13, 2020",Al Kahla,0.34391,0.23279,,
"August 14, 2020",Al Kahla,0.31047,0.23991,,
"August 15, 2020",Al Kahla,0.17954,0.23813,,
"August 16, 2020",Al Kahla,0.29574,0.19507,,
"August 17, 2020",Al Kahla,0.18184,0.20837,,
"August 18, 2020",Al Kahla,0.32108,0.22846,,
"August 19, 2020",Al Kahla,0.32722,0.18996,,
"August 20, 2020",Al Kahla,0.05473,0.23847,,
"August 21, 2020",Al Kahla,-0.05196,0.24839,,
"August 22, 2020",Al Kahla,0.18168,0.22782,,
"August 23, 2020",Al Kahla,0.17675,0.21703,,
"August 24, 2020",Al Kahla,0.11706,0.21104,,
"August 25, 2020",Al Kahla,0.2842,0.22949,,
"August 26, 2020",Al Kahla,0.14427,0.22203,,
"August 27, 2020",Al Kahla,0.20901,0.21507,,
"August 28, 2020",Al Kahla,0.17519,0.24838,,
"August 29, 2020",Al Kahla,0.21297,0.22359,,
"August 30, 2020",Al Kahla,-0.0611,0.23393,,
"August 31, 2020",Al Kahla,0.20366,0.1916,,
"September 1, 2020",Al Kahla,0.25474,0.2506,,
"September 2, 2020",Al Kahla,0.24867,0.24259,,
"September 3, 2020",Al Kahla,0.12269,0.26303,,
"September 4, 2020",Al Kahla,0.05176,0.2625,,
"September 5, 2020",Al Kahla,0.05803,0.26721,,
"September 6, 2020",Al Kahla,0.07774,0.2727,,
"September 7, 2020",Al Kahla,0.14358,0.25016,,
"September 8, 2020",Al Kahla,0.19673,0.205,,
"September 9, 2020",Al Kahla,0.20429,0.23799,0.2,Armed clash
"September 10, 2020",Al Kahla,0.10863,0.26103,,
"September 11, 2020",Al Kahla,0.12908,0.26002,,
"September 12, 2020",Al Kahla,0.09226,0.23242,,
"September 13, 2020",Al Kahla,-0.02185,0.21204,,
"September 14, 2020",Al Kahla,0.00078,0.22927,,
"September 15, 2020",Al Kahla,0.22385,0.2454,,
"September 16, 2020",Al Kahla,0.16373,0.2334,,
"September 17, 2020",Al Kahla,0.148,0.21694,,
"September 18, 2020",Al Kahla,-0.05396,0.23483,,
"September 19, 2020",Al Kahla,-0.19265,0.23568,,
"September 20, 2020",Al Kahla,0.0689,0.25962,,
"September 21, 2020",Al Kahla,0.15489,0.22618,,
"September 22, 2020",Al Kahla,0.21989,0.19103,,
"September 23, 2020",Al Kahla,0.24893,0.22804,,
"September 24, 2020",Al Kahla,0.2094,0.22619,,
"September 25, 2020",Al Kahla,0.12817,0.22213,,
"September 26, 2020",Al Kahla,0.30104,0.24372,,
"October 2, 2020",Al Kahla,0.14266,0.25963,,
"October 4, 2020",Al Kahla,0.16911,0.20977,,
"October 6, 2020",Al Kahla,0.31972,0.2498,,
"October 8, 2020",Al Kahla,0.2182,0.21235,,
"October 9, 2020",Al Kahla,0.07484,0.22536,,
"October 10, 2020",Al Kahla,0.2123,0.21469,,
"October 11, 2020",Al Kahla,0.22502,0.2095,,
"October 12, 2020",Al Kahla,0.25107,0.22058,,
"October 13, 2020",Al Kahla,0.40576,0.20835,,
"October 14, 2020",Al Kahla,0.27352,0.19713,,
"October 15, 2020",Al Kahla,0.42276,0.20872,,
"October 16, 2020",Al Kahla,0.25777,0.20007,,
"October 17, 2020",Al Kahla,0.18596,0.18963,,
"October 18, 2020",Al Kahla,0.21091,0.21641,,
"October 19, 2020",Al Kahla,0.07207,0.18008,,
"October 20, 2020",Al Kahla,0.30901,0.17976,,
"October 21, 2020",Al Kahla,0.40116,0.21806,,
"October 22, 2020",Al Kahla,0.30179,0.19135,,
"October 23, 2020",Al Kahla,0.09114,0.19254,,
"October 24, 2020",Al Kahla,0.35809,0.21233,,
"October 25, 2020",Al Kahla,0.28718,0.21158,,
"October 26, 2020",Al Kahla,0.21742,0.21106,,
"October 27, 2020",Al Kahla,0.34788,0.21049,,
"October 28, 2020",Al Kahla,0.26626,0.19758,,
"October 29, 2020",Al Kahla,0.27375,0.21111,0.2,Attack
"October 30, 2020",Al Kahla,0.2945,0.19975,,
"October 31, 2020",Al Kahla,0.29982,0.22192,,
"November 1, 2020",Al Kahla,0.18978,0.19533,,
"November 2, 2020",Al Kahla,0.15837,0.24575,,
"November 3, 2020",Al Kahla,0.36038,0.20668,,
"November 4, 2020",Al Kahla,0.30959,0.18816,,
"November 5, 2020",Al Kahla,0.24803,0.18579,,
"November 6, 2020",Al Kahla,0.12723,0.22384,,
"November 7, 2020",Al Kahla,0.45633,0.20758,,
"November 8, 2020",Al Kahla,0.0651,0.17893,,
"November 9, 2020",Al Kahla,0.19702,0.23477,,
"November 10, 2020",Al Kahla,0.21382,0.23934,,
"November 11, 2020",Al Kahla,0.39114,0.22685,,
"November 12, 2020",Al Kahla,0.17826,0.25425,,
"November 13, 2020",Al Kahla,0.10672,0.21955,,
"November 14, 2020",Al Kahla,0.40537,0.24878,,
"November 15, 2020",Al Kahla,0.11217,0.23769,,
"November 16, 2020",Al Kahla,0.08097,0.25006,,
"November 17, 2020",Al Kahla,0.30013,0.23282,,
"November 18, 2020",Al Kahla,0.15473,0.26265,,
"November 19, 2020",Al Kahla,0.33108,0.21229,,
"November 20, 2020",Al Kahla,0.49047,0.25038,,
"November 21, 2020",Al Kahla,-0.03813,0.26189,,
"November 22, 2020",Al Kahla,0.10143,0.24523,,
"November 23, 2020",Al Kahla,0.22204,0.23791,,
"November 24, 2020",Al Kahla,0.35131,0.21049,,
"November 25, 2020",Al Kahla,0.3231,0.23138,,
"November 26, 2020",Al Kahla,0.20955,0.22079,,
"November 27, 2020",Al Kahla,0.12459,0.2179,,
"November 28, 2020",Al Kahla,-0.1601,0.29081,,
"November 29, 2020",Al Kahla,-0.04149,0.29728,,
"November 30, 2020",Al Kahla,0.07507,0.25135,,
"December 1, 2020",Al Kahla,0.25002,0.2573,,
"December 2, 2020",Al Kahla,0.21129,0.22518,,
"December 3, 2020",Al Kahla,0.26046,0.24502,,
"December 4, 2020",Al Kahla,0.18508,0.24739,,
"December 5, 2020",Al Kahla,0.37875,0.19203,,
"December 6, 2020",Al Kahla,0.179,0.24366,,
"December 7, 2020",Al Kahla,0.12975,0.25288,,
"December 8, 2020",Al Kahla,0.28869,0.21229,,
"December 9, 2020",Al Kahla,0.29361,0.21699,,
"December 10, 2020",Al Kahla,0.15455,0.20644,,
"December 11, 2020",Al Kahla,0.14066,0.25346,,
"December 12, 2020",Al Kahla,0.26068,0.2133,,
"December 13, 2020",Al Kahla,0.1708,0.21113,,
"March 1, 2020",Al Miamona,-0.06568,0.21485,,
"March 2, 2020",Al Miamona,0.05509,0.20419,,
"March 3, 2020",Al Miamona,-0.00683,0.22609,,
"March 4, 2020",Al Miamona,-0.0474,0.23345,,
"March 5, 2020",Al Miamona,0.03074,0.20579,,
"March 6, 2020",Al Miamona,0.18626,0.21287,,
"March 7, 2020",Al Miamona,0.05697,0.22442,,
"March 8, 2020",Al Miamona,-0.08676,0.19376,,
"March 9, 2020",Al Miamona,-0.10012,0.21871,,
"March 10, 2020",Al Miamona,-0.07012,0.21176,,
"March 11, 2020",Al Miamona,-0.04163,0.23759,,
"March 12, 2020",Al Miamona,0.03356,0.22674,,
"March 13, 2020",Al Miamona,0.07864,0.23372,,
"March 14, 2020",Al Miamona,-0.17492,0.27979,,
"March 15, 2020",Al Miamona,-0.21404,0.23845,,
"March 16, 2020",Al Miamona,-0.08736,0.2371,,
"March 17, 2020",Al Miamona,-0.17374,0.23095,,
"March 18, 2020",Al Miamona,-0.24855,0.27453,,
"March 19, 2020",Al Miamona,-0.249,0.27,,
"March 20, 2020",Al Miamona,-0.14831,0.27388,,
"March 21, 2020",Al Miamona,-0.24153,0.25476,,
"March 22, 2020",Al Miamona,-0.41544,0.27777,,
"March 23, 2020",Al Miamona,-0.33154,0.27908,,
"March 24, 2020",Al Miamona,-0.23458,0.2518,,
"March 25, 2020",Al Miamona,-0.30249,0.276,,
"March 26, 2020",Al Miamona,-0.283,0.28194,,
"March 27, 2020",Al Miamona,-0.22983,0.28696,,
"March 28, 2020",Al Miamona,-0.3658,0.32034,,
"March 29, 2020",Al Miamona,-0.35681,0.28855,,
"March 30, 2020",Al Miamona,-0.23933,0.24895,,
"March 31, 2020",Al Miamona,-0.26302,0.25123,,
"April 1, 2020",Al Miamona,-0.27136,0.25406,,
"April 2, 2020",Al Miamona,-0.2401,0.27957,,
"April 3, 2020",Al Miamona,-0.25827,0.2893,,
"April 4, 2020",Al Miamona,-0.20303,0.27385,,
"April 5, 2020",Al Miamona,-0.27223,0.24641,,
"April 6, 2020",Al Miamona,-0.22735,0.27739,,
"April 7, 2020",Al Miamona,-0.21995,0.24223,,
"April 8, 2020",Al Miamona,-0.19618,0.21535,,
"April 9, 2020",Al Miamona,-0.17515,0.22471,,
"April 10, 2020",Al Miamona,-0.19959,0.26046,,
"April 11, 2020",Al Miamona,-0.18849,0.24524,,
"April 12, 2020",Al Miamona,-0.27904,0.24879,,
"April 13, 2020",Al Miamona,-0.23576,0.23856,,
"April 14, 2020",Al Miamona,-0.19894,0.24526,,
"April 15, 2020",Al Miamona,-0.12238,0.24239,,
"April 16, 2020",Al Miamona,-0.16481,0.23969,,
"April 17, 2020",Al Miamona,-0.16587,0.26482,,
"April 18, 2020",Al Miamona,-0.19208,0.26689,,
"April 19, 2020",Al Miamona,-0.21566,0.25586,,
"April 20, 2020",Al Miamona,-0.14327,0.23972,,
"April 21, 2020",Al Miamona,-0.0676,0.22525,,
"April 22, 2020",Al Miamona,-0.06913,0.24756,,
"April 23, 2020",Al Miamona,-0.05469,0.26167,,
"April 24, 2020",Al Miamona,-0.19571,0.27332,,
"April 25, 2020",Al Miamona,-0.23363,0.27495,,
"April 26, 2020",Al Miamona,-0.25204,0.27842,,
"April 27, 2020",Al Miamona,-0.12999,0.25017,,
"April 28, 2020",Al Miamona,-0.07699,0.25119,,
"April 29, 2020",Al Miamona,-0.08054,0.23326,,
"April 30, 2020",Al Miamona,-0.08377,0.25094,,
"May 1, 2020",Al Miamona,-0.19856,0.26523,,
"May 2, 2020",Al Miamona,-0.2096,0.25171,,
"May 3, 2020",Al Miamona,-0.20034,0.23437,,
"May 4, 2020",Al Miamona,-0.10797,0.24244,,
"May 5, 2020",Al Miamona,-0.05827,0.2374,,
"May 6, 2020",Al Miamona,0.00658,0.25344,,
"May 7, 2020",Al Miamona,0.02894,0.22378,,
"May 8, 2020",Al Miamona,-0.04493,0.25647,,
"May 9, 2020",Al Miamona,-0.03524,0.22358,,
"May 10, 2020",Al Miamona,-0.00936,0.20105,,
"May 11, 2020",Al Miamona,0.03714,0.23059,,
"May 12, 2020",Al Miamona,0.039,0.24952,,
"May 13, 2020",Al Miamona,0.01438,0.21483,,
"May 14, 2020",Al Miamona,0.10351,0.22534,,
"May 15, 2020",Al Miamona,-0.0544,0.22608,,
"May 16, 2020",Al Miamona,-0.03294,0.23329,,
"May 17, 2020",Al Miamona,0.01213,0.19315,,
"May 18, 2020",Al Miamona,0.16295,0.18494,,
"May 19, 2020",Al Miamona,0.21594,0.19487,,
"May 20, 2020",Al Miamona,0.07997,0.2304,,
"May 21, 2020",Al Miamona,0.2533,0.19513,,
"May 22, 2020",Al Miamona,0.04934,0.2271,,
"May 23, 2020",Al Miamona,0.08469,0.20567,,
"May 24, 2020",Al Miamona,-0.1403,0.22287,,
"May 25, 2020",Al Miamona,0.01847,0.17832,,
"May 26, 2020",Al Miamona,0.0198,0.21906,,
"May 27, 2020",Al Miamona,0.10044,0.18235,,
"May 28, 2020",Al Miamona,0.23684,0.19158,,
"May 29, 2020",Al Miamona,0.10675,0.21939,,
"May 30, 2020",Al Miamona,-0.00851,0.22413,,
"May 31, 2020",Al Miamona,-0.14463,0.23072,,
"June 1, 2020",Al Miamona,0.08473,0.21581,,
"June 2, 2020",Al Miamona,0.00646,0.21308,,
"June 3, 2020",Al Miamona,0.03908,0.23651,,
"June 4, 2020",Al Miamona,0.13122,0.21861,,
"June 5, 2020",Al Miamona,-0.05541,0.22568,,
"June 6, 2020",Al Miamona,-0.01502,0.21852,,
"June 7, 2020",Al Miamona,-0.01012,0.19694,,
"June 8, 2020",Al Miamona,0.07282,0.21118,,
"June 9, 2020",Al Miamona,-0.00809,0.23121,,
"June 10, 2020",Al Miamona,-0.05172,0.2077,,
"June 11, 2020",Al Miamona,0.08253,0.22463,,
"June 12, 2020",Al Miamona,0.01935,0.21908,,
"June 13, 2020",Al Miamona,0.03864,0.23905,,
"June 14, 2020",Al Miamona,-0.04153,0.19662,,
"June 15, 2020",Al Miamona,0.06902,0.20148,,
"June 16, 2020",Al Miamona,0.10259,0.18142,,
"June 17, 2020",Al Miamona,0.0251,0.23965,,
"June 18, 2020",Al Miamona,0.05266,0.20272,,
"June 19, 2020",Al Miamona,-0.05088,0.2144,,
"June 20, 2020",Al Miamona,-0.15254,0.24599,,
"June 21, 2020",Al Miamona,-0.00991,0.22647,,
"June 22, 2020",Al Miamona,-0.09354,0.26263,,
"June 23, 2020",Al Miamona,-0.07257,0.29687,,
"June 24, 2020",Al Miamona,-0.15115,0.26511,,
"June 25, 2020",Al Miamona,-0.11056,0.28748,,
"June 26, 2020",Al Miamona,-0.18638,0.28148,,
"June 27, 2020",Al Miamona,-0.129,0.26593,,
"June 28, 2020",Al Miamona,-0.25774,0.29196,,
"June 29, 2020",Al Miamona,-0.26731,0.32961,,
"June 30, 2020",Al Miamona,-0.1751,0.29481,,
"July 1, 2020",Al Miamona,-0.15102,0.26324,,
"July 2, 2020",Al Miamona,-0.21685,0.30835,,
"July 3, 2020",Al Miamona,-0.21083,0.2815,,
"July 4, 2020",Al Miamona,-0.11702,0.26731,,
"July 5, 2020",Al Miamona,-0.19734,0.24944,,
"July 6, 2020",Al Miamona,-0.07911,0.20502,,
"July 7, 2020",Al Miamona,-0.02521,0.25362,,
"July 8, 2020",Al Miamona,-0.06207,0.21456,,
"July 9, 2020",Al Miamona,-0.01968,0.24298,,
"July 10, 2020",Al Miamona,-0.16296,0.22796,,
"July 11, 2020",Al Miamona,-0.15328,0.25805,,
"July 12, 2020",Al Miamona,-0.17157,0.23461,,
"July 13, 2020",Al Miamona,0.04915,0.20774,,
"July 14, 2020",Al Miamona,0.0067,0.23638,,
"July 15, 2020",Al Miamona,-0.08913,0.27108,,
"July 16, 2020",Al Miamona,-0.00738,0.20946,,
"July 17, 2020",Al Miamona,0.00288,0.23773,,
"July 18, 2020",Al Miamona,-0.0663,0.2607,,
"July 19, 2020",Al Miamona,-0.0825,0.2518,,
"July 20, 2020",Al Miamona,-0.02142,0.25179,,
"July 21, 2020",Al Miamona,0.0827,0.23159,,
"July 22, 2020",Al Miamona,-0.0543,0.22591,,
"July 23, 2020",Al Miamona,0.1233,0.24256,,
"July 24, 2020",Al Miamona,-0.01073,0.26217,,
"July 25, 2020",Al Miamona,-0.16413,0.24576,,
"July 26, 2020",Al Miamona,-0.09663,0.24367,,
"July 27, 2020",Al Miamona,0.02262,0.23329,,
"July 28, 2020",Al Miamona,0.11194,0.21453,,
"July 29, 2020",Al Miamona,0.13117,0.22256,,
"July 30, 2020",Al Miamona,0.09241,0.20109,,
"July 31, 2020",Al Miamona,-0.04512,0.222,,
"August 1, 2020",Al Miamona,-0.08283,0.22652,,
"August 2, 2020",Al Miamona,-0.09174,0.19656,,
"August 3, 2020",Al Miamona,0.01271,0.19177,,
"August 4, 2020",Al Miamona,0.08632,0.19215,,
"August 5, 2020",Al Miamona,0.06282,0.22539,,
"August 6, 2020",Al Miamona,0.07929,0.22261,,
"August 7, 2020",Al Miamona,0.05336,0.2003,,
"August 8, 2020",Al Miamona,0.10171,0.22211,,
"August 9, 2020",Al Miamona,-0.11324,0.19816,,
"August 10, 2020",Al Miamona,0.05018,0.19656,,
"August 11, 2020",Al Miamona,0.03681,0.20264,,
"August 12, 2020",Al Miamona,0.13551,0.19321,,
"August 13, 2020",Al Miamona,0.25181,0.22607,,
"August 14, 2020",Al Miamona,0.14188,0.17686,,
"August 15, 2020",Al Miamona,0.02118,0.2263,,
"August 16, 2020",Al Miamona,0.04015,0.20512,,
"August 17, 2020",Al Miamona,0.19052,0.19972,,
"August 18, 2020",Al Miamona,0.2492,0.20546,,
"August 19, 2020",Al Miamona,0.1327,0.19066,,
"August 20, 2020",Al Miamona,0.2538,0.2034,,
"August 21, 2020",Al Miamona,0.08142,0.23338,,
"August 22, 2020",Al Miamona,0.05488,0.18676,,
"August 23, 2020",Al Miamona,0.10242,0.16894,,
"August 24, 2020",Al Miamona,0.17663,0.18726,,
"August 25, 2020",Al Miamona,0.13784,0.18359,,
"August 26, 2020",Al Miamona,0.19667,0.16233,,
"August 27, 2020",Al Miamona,0.23993,0.15195,,
"August 28, 2020",Al Miamona,0.25418,0.14616,,
"August 29, 2020",Al Miamona,0.23444,0.17805,,
"August 30, 2020",Al Miamona,-0.0774,0.17218,,
"August 31, 2020",Al Miamona,0.19829,0.16834,,
"September 1, 2020",Al Miamona,0.44685,0.21224,,
"September 2, 2020",Al Miamona,0.20894,0.19444,,
"September 3, 2020",Al Miamona,0.07671,0.21684,,
"September 4, 2020",Al Miamona,0.18606,0.20714,,
"September 5, 2020",Al Miamona,0.09551,0.23576,,
"September 6, 2020",Al Miamona,-0.03536,0.23134,,
"September 7, 2020",Al Miamona,0.07793,0.21775,,
"September 8, 2020",Al Miamona,0.18299,0.2418,,
"September 9, 2020",Al Miamona,0.07292,0.22584,,
"September 10, 2020",Al Miamona,0.07156,0.22019,,
"September 11, 2020",Al Miamona,0.05226,0.22568,,
"September 12, 2020",Al Miamona,-0.03638,0.23144,,
"September 13, 2020",Al Miamona,0.01216,0.21793,,
"September 14, 2020",Al Miamona,0.1337,0.21179,0.2,Change to group/activity
"September 15, 2020",Al Miamona,0.07046,0.21997,,
"September 16, 2020",Al Miamona,0.07241,0.23412,,
"September 17, 2020",Al Miamona,0.07052,0.21737,,
"September 18, 2020",Al Miamona,0.01556,0.21611,,
"September 19, 2020",Al Miamona,0.05956,0.20729,,
"September 20, 2020",Al Miamona,0.06614,0.21596,,
"September 21, 2020",Al Miamona,0.10756,0.20417,,
"September 22, 2020",Al Miamona,0.20988,0.19617,,
"September 23, 2020",Al Miamona,0.35018,0.2007,,
"September 24, 2020",Al Miamona,0.2714,0.21563,,
"September 25, 2020",Al Miamona,0.40355,0.19859,,
"September 26, 2020",Al Miamona,0.30153,0.22051,,
"September 27, 2020",Al Miamona,0.22675,0.22168,,
"September 28, 2020",Al Miamona,0.24742,0.19908,,
"October 6, 2020",Al Miamona,0.11018,0.2851,,
"October 7, 2020",Al Miamona,0.11911,0.22571,,
"October 8, 2020",Al Miamona,0.06858,0.23581,,
"October 9, 2020",Al Miamona,0.00892,0.21046,,
"October 10, 2020",Al Miamona,0.0406,0.23833,,
"October 11, 2020",Al Miamona,0.01401,0.24569,,
"October 12, 2020",Al Miamona,0.12533,0.23736,,
"October 13, 2020",Al Miamona,0.17613,0.20758,,
"October 14, 2020",Al Miamona,0.13299,0.21322,,
"October 15, 2020",Al Miamona,0.21013,0.20459,,
"October 16, 2020",Al Miamona,0.3854,0.17085,,
"October 17, 2020",Al Miamona,0.06824,0.21715,,
"October 18, 2020",Al Miamona,0.0307,0.24447,,
"October 19, 2020",Al Miamona,0.22247,0.19634,,
"October 20, 2020",Al Miamona,0.2601,0.21002,,
"October 21, 2020",Al Miamona,0.09169,0.19872,,
"October 22, 2020",Al Miamona,0.21766,0.18084,,
"October 23, 2020",Al Miamona,0.26114,0.18461,,
"October 24, 2020",Al Miamona,-0.04897,0.20687,,
"October 25, 2020",Al Miamona,0.00312,0.18772,,
"October 26, 2020",Al Miamona,0.17371,0.18512,,
"October 27, 2020",Al Miamona,0.30913,0.15324,,
"October 28, 2020",Al Miamona,0.07283,0.19621,,
"October 29, 2020",Al Miamona,0.25921,0.19871,,
"October 30, 2020",Al Miamona,0.36576,0.21503,,
"October 31, 2020",Al Miamona,0.04732,0.21926,,
"November 1, 2020",Al Miamona,0.10368,0.18485,,
"November 2, 2020",Al Miamona,0.19002,0.20438,,
"November 3, 2020",Al Miamona,0.14624,0.19803,,
"November 4, 2020",Al Miamona,0.1493,0.23934,,
"November 5, 2020",Al Miamona,0.11336,0.18219,,
"November 6, 2020",Al Miamona,0.11274,0.19309,,
"November 7, 2020",Al Miamona,0.11521,0.17138,,
"November 8, 2020",Al Miamona,-0.03157,0.19681,,
"November 9, 2020",Al Miamona,0.00391,0.20557,,
"November 10, 2020",Al Miamona,0.06656,0.21293,,
"November 11, 2020",Al Miamona,0.1193,0.16807,,
"November 12, 2020",Al Miamona,-0.02573,0.19491,,
"November 13, 2020",Al Miamona,0.14354,0.21754,,
"November 14, 2020",Al Miamona,0.10467,0.21003,,
"November 15, 2020",Al Miamona,0.05956,0.21673,,
"November 16, 2020",Al Miamona,0.00145,0.20969,,
"November 17, 2020",Al Miamona,0.22496,0.22213,,
"November 18, 2020",Al Miamona,0.22152,0.22283,,
"November 19, 2020",Al Miamona,0.14152,0.20865,,
"November 20, 2020",Al Miamona,0.17126,0.21062,,
"November 21, 2020",Al Miamona,-0.01582,0.27806,,
"November 22, 2020",Al Miamona,0.13912,0.20606,,
"November 23, 2020",Al Miamona,0.04408,0.20104,,
"November 24, 2020",Al Miamona,0.10054,0.1846,,
"November 25, 2020",Al Miamona,0.2791,0.2132,,
"November 26, 2020",Al Miamona,0.22126,0.18936,,
"November 27, 2020",Al Miamona,0.20855,0.18956,,
"November 28, 2020",Al Miamona,-0.13606,0.29669,,
"November 29, 2020",Al Miamona,-0.17876,0.25472,,
"November 30, 2020",Al Miamona,0.13615,0.22952,,
"December 1, 2020",Al Miamona,0.22872,0.22,,
"December 2, 2020",Al Miamona,-0.03598,0.26317,,
"December 3, 2020",Al Miamona,0.19328,0.23066,,
"December 4, 2020",Al Miamona,0.15567,0.22189,,
"December 5, 2020",Al Miamona,-0.0126,0.22922,,
"December 6, 2020",Al Miamona,0.01981,0.20217,,
"December 7, 2020",Al Miamona,0.0711,0.22055,,
"December 8, 2020",Al Miamona,0.15792,0.22855,,
"December 9, 2020",Al Miamona,0.17063,0.21431,,
"December 10, 2020",Al Miamona,0.04897,0.23987,,
"December 11, 2020",Al Miamona,0.14152,0.21472,,
"December 12, 2020",Al Miamona,0.11121,0.20542,,
"December 13, 2020",Al Miamona,0.03657,0.22336,,
"March 1, 2020",Al Mijar al Kabir,-0.19036,0.22896,,
"March 2, 2020",Al Mijar al Kabir,0.00564,0.23564,,
"March 3, 2020",Al Mijar al Kabir,0.0505,0.22673,,
"March 4, 2020",Al Mijar al Kabir,0.01254,0.22876,,
"March 5, 2020",Al Mijar al Kabir,0.03301,0.23017,,
"March 6, 2020",Al Mijar al Kabir,0.01764,0.22926,,
"March 7, 2020",Al Mijar al Kabir,0.03586,0.20995,,
"March 8, 2020",Al Mijar al Kabir,-0.10525,0.20252,,
"March 9, 2020",Al Mijar al Kabir,-0.07069,0.23659,,
"March 10, 2020",Al Mijar al Kabir,-0.0087,0.21977,,
"March 11, 2020",Al Mijar al Kabir,0.03753,0.21897,,
"March 12, 2020",Al Mijar al Kabir,-0.05852,0.23472,,
"March 13, 2020",Al Mijar al Kabir,-0.02769,0.23771,,
"March 14, 2020",Al Mijar al Kabir,-0.10144,0.26406,,
"March 15, 2020",Al Mijar al Kabir,-0.17499,0.24615,,
"March 16, 2020",Al Mijar al Kabir,-0.09832,0.21651,,
"March 17, 2020",Al Mijar al Kabir,-0.09178,0.24177,,
"March 18, 2020",Al Mijar al Kabir,-0.20117,0.28318,,
"March 19, 2020",Al Mijar al Kabir,-0.1807,0.24783,,
"March 20, 2020",Al Mijar al Kabir,-0.20539,0.27342,,
"March 21, 2020",Al Mijar al Kabir,-0.17937,0.28347,,
"March 22, 2020",Al Mijar al Kabir,-0.4579,0.33623,,
"March 23, 2020",Al Mijar al Kabir,-0.3698,0.3483,,
"March 24, 2020",Al Mijar al Kabir,-0.31225,0.30891,,
"March 25, 2020",Al Mijar al Kabir,-0.29882,0.33935,,
"March 26, 2020",Al Mijar al Kabir,-0.29679,0.31743,,
"March 27, 2020",Al Mijar al Kabir,-0.27298,0.30504,,
"March 28, 2020",Al Mijar al Kabir,-0.38333,0.33916,,
"March 29, 2020",Al Mijar al Kabir,-0.39734,0.3156,,
"March 30, 2020",Al Mijar al Kabir,-0.27892,0.32651,,
"March 31, 2020",Al Mijar al Kabir,-0.22091,0.30628,,
"April 1, 2020",Al Mijar al Kabir,-0.22447,0.29314,,
"April 2, 2020",Al Mijar al Kabir,-0.25143,0.29899,,
"April 3, 2020",Al Mijar al Kabir,-0.19031,0.29697,,
"April 4, 2020",Al Mijar al Kabir,-0.15791,0.27385,,
"April 5, 2020",Al Mijar al Kabir,-0.27252,0.29047,,
"April 6, 2020",Al Mijar al Kabir,-0.23315,0.29383,,
"April 7, 2020",Al Mijar al Kabir,-0.20305,0.28466,,
"April 8, 2020",Al Mijar al Kabir,-0.21361,0.27758,,
"April 9, 2020",Al Mijar al Kabir,-0.31307,0.2896,,
"April 10, 2020",Al Mijar al Kabir,-0.2621,0.30003,,
"April 11, 2020",Al Mijar al Kabir,-0.20924,0.29014,,
"April 12, 2020",Al Mijar al Kabir,-0.31401,0.28365,,
"April 13, 2020",Al Mijar al Kabir,-0.21241,0.29103,,
"April 14, 2020",Al Mijar al Kabir,-0.13439,0.28266,,
"April 15, 2020",Al Mijar al Kabir,-0.16949,0.27986,,
"April 16, 2020",Al Mijar al Kabir,-0.1326,0.26159,,
"April 17, 2020",Al Mijar al Kabir,-0.14229,0.29132,,
"April 18, 2020",Al Mijar al Kabir,-0.20041,0.30121,,
"April 19, 2020",Al Mijar al Kabir,-0.19319,0.26751,,
"April 20, 2020",Al Mijar al Kabir,-0.16008,0.28111,,
"April 21, 2020",Al Mijar al Kabir,-0.03881,0.23808,,
"April 22, 2020",Al Mijar al Kabir,0.00991,0.23949,,
"April 23, 2020",Al Mijar al Kabir,-0.06832,0.25167,,
"April 24, 2020",Al Mijar al Kabir,-0.17121,0.29342,,
"April 25, 2020",Al Mijar al Kabir,-0.25765,0.30785,,
"April 26, 2020",Al Mijar al Kabir,-0.22307,0.25098,,
"April 27, 2020",Al Mijar al Kabir,-0.1413,0.26047,,
"April 28, 2020",Al Mijar al Kabir,-0.11134,0.24955,,
"April 29, 2020",Al Mijar al Kabir,-0.13436,0.27702,,
"April 30, 2020",Al Mijar al Kabir,-0.09265,0.26978,,
"May 1, 2020",Al Mijar al Kabir,-0.27261,0.2985,,
