,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2019864,2020-04-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.29141,0.21595999999999999,full_february,DAY_OF_WEEK
2019865,2020-04-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17632,0.20448,full_february,DAY_OF_WEEK
2019866,2020-04-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.21272,0.21345,full_february,DAY_OF_WEEK
2019867,2020-04-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.27241,0.22555999999999998,full_february,DAY_OF_WEEK
2019868,2020-04-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.19505,0.19105999999999998,full_february,DAY_OF_WEEK
2019869,2020-04-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17673,0.15918,full_february,DAY_OF_WEEK
2019870,2020-04-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.14983,0.17572000000000002,full_february,DAY_OF_WEEK
2019871,2020-04-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.12465999999999999,0.17304,full_february,DAY_OF_WEEK
2019872,2020-04-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.04133,0.16513,full_february,DAY_OF_WEEK
2019873,2020-04-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.056670000000000005,0.16827,full_february,DAY_OF_WEEK
2019874,2020-04-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.08637,0.15084,full_february,DAY_OF_WEEK
2019875,2020-04-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00982,0.16597,full_february,DAY_OF_WEEK
2019876,2020-04-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02828,0.13522,full_february,DAY_OF_WEEK
2019877,2020-04-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.04452,0.14676,full_february,DAY_OF_WEEK
2019878,2020-04-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.07206,0.17263,full_february,DAY_OF_WEEK
2019879,2020-04-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.23156999999999997,0.22149000000000002,full_february,DAY_OF_WEEK
2019880,2020-04-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17665,0.18102000000000001,full_february,DAY_OF_WEEK
2019881,2020-04-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17496,0.17699,full_february,DAY_OF_WEEK
2019882,2020-04-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.20811999999999997,0.19776,full_february,DAY_OF_WEEK
2019883,2020-04-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.15944,0.18262,full_february,DAY_OF_WEEK
2019884,2020-04-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.16297,0.19835999999999998,full_february,DAY_OF_WEEK
2019885,2020-04-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.14293,0.16218,full_february,DAY_OF_WEEK
2019886,2020-05-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17536,0.18597,full_february,DAY_OF_WEEK
2019887,2020-05-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.0888,0.17551,full_february,DAY_OF_WEEK
2019888,2020-05-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.12204000000000001,0.16009,full_february,DAY_OF_WEEK
2019889,2020-05-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.12619,0.16489,full_february,DAY_OF_WEEK
2019890,2020-05-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.17537,0.16521,full_february,DAY_OF_WEEK
2019891,2020-05-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.10987000000000001,0.19597,full_february,DAY_OF_WEEK
2019892,2020-05-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.03166,0.18604,full_february,DAY_OF_WEEK
2019893,2020-05-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02242,0.17182,full_february,DAY_OF_WEEK
2019894,2020-05-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.061779999999999995,0.14556,full_february,DAY_OF_WEEK
2019895,2020-05-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03092,0.16144,full_february,DAY_OF_WEEK
2019896,2020-05-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10199,0.13564,full_february,DAY_OF_WEEK
2019897,2020-05-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10549000000000001,0.14414000000000002,full_february,DAY_OF_WEEK
2019898,2020-05-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08881,0.15927,full_february,DAY_OF_WEEK
2019899,2020-05-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09214,0.14543,full_february,DAY_OF_WEEK
2019900,2020-05-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11997000000000001,0.14269,full_february,DAY_OF_WEEK
2019901,2020-05-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.15621,0.14787999999999998,full_february,DAY_OF_WEEK
2019902,2020-05-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.15462,0.13251,full_february,DAY_OF_WEEK
2019903,2020-05-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.18429,0.15274000000000001,full_february,DAY_OF_WEEK
2019904,2020-05-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10415,0.1271,full_february,DAY_OF_WEEK
2019905,2020-05-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08499,0.14747000000000002,full_february,DAY_OF_WEEK
2019906,2020-05-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13459000000000002,0.15154,full_february,DAY_OF_WEEK
2019907,2020-05-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.1584,0.15963,full_february,DAY_OF_WEEK
2019908,2020-05-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11150999999999998,0.15317999999999998,full_february,DAY_OF_WEEK
2019909,2020-05-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.17336,0.12186,full_february,DAY_OF_WEEK
2019910,2020-05-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.059660000000000005,0.14762,full_february,DAY_OF_WEEK
2019911,2020-05-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.032139999999999995,0.12783,full_february,DAY_OF_WEEK
2019912,2020-05-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09131,0.1476,full_february,DAY_OF_WEEK
2019913,2020-05-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09656,0.15254,full_february,DAY_OF_WEEK
2019914,2020-05-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.19539,0.14673,full_february,DAY_OF_WEEK
2019915,2020-05-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13925,0.13818,full_february,DAY_OF_WEEK
2019916,2020-05-31,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11213,0.13746,full_february,DAY_OF_WEEK
2019917,2020-06-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10432999999999999,0.13681,full_february,DAY_OF_WEEK
2019918,2020-06-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.06545,0.15257,full_february,DAY_OF_WEEK
2019919,2020-06-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.034230000000000003,0.15859,full_february,DAY_OF_WEEK
2019920,2020-06-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01468,0.16202,full_february,DAY_OF_WEEK
2019921,2020-06-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13239,0.16033,full_february,DAY_OF_WEEK
2019922,2020-06-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.14400000000000002,0.14802,full_february,DAY_OF_WEEK
2019923,2020-06-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10142999999999999,0.13389,full_february,DAY_OF_WEEK
2019924,2020-06-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09498999999999999,0.14978,full_february,DAY_OF_WEEK
2019925,2020-06-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00091,0.15085,full_february,DAY_OF_WEEK
2019926,2020-06-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06967999999999999,0.15661,full_february,DAY_OF_WEEK
2019927,2020-06-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03032,0.17355,full_february,DAY_OF_WEEK
2019928,2020-06-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11007,0.16128,full_february,DAY_OF_WEEK
2019929,2020-06-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09229,0.15062,full_february,DAY_OF_WEEK
2019930,2020-06-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10468,0.14064000000000002,full_february,DAY_OF_WEEK
2019931,2020-06-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11535,0.15689,full_february,DAY_OF_WEEK
2019932,2020-06-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02887,0.14874,full_february,DAY_OF_WEEK
2019933,2020-06-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10114,0.14052,full_february,DAY_OF_WEEK
2019934,2020-06-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.037939999999999995,0.15574000000000002,full_february,DAY_OF_WEEK
2019935,2020-06-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00371,0.16913,full_february,DAY_OF_WEEK
2019936,2020-06-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0463,0.14438,full_february,DAY_OF_WEEK
2019937,2020-06-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06702999999999999,0.14513,full_february,DAY_OF_WEEK
2019938,2020-06-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06792000000000001,0.15814,full_february,DAY_OF_WEEK
2019939,2020-06-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.05202999999999999,0.14006,full_february,DAY_OF_WEEK
2019940,2020-06-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01881,0.14936,full_february,DAY_OF_WEEK
2019941,2020-06-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.04333,0.1626,full_february,DAY_OF_WEEK
2019942,2020-06-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.026930000000000003,0.17077,full_february,DAY_OF_WEEK
2019943,2020-06-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04066,0.14514000000000002,full_february,DAY_OF_WEEK
2019944,2020-06-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00462,0.15830999999999998,full_february,DAY_OF_WEEK
2019945,2020-06-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04365,0.14962999999999999,full_february,DAY_OF_WEEK
2019946,2020-06-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00677,0.16469,full_february,DAY_OF_WEEK
2019947,2020-07-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00059,0.13959000000000002,full_february,DAY_OF_WEEK
2019948,2020-07-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01038,0.15189,full_february,DAY_OF_WEEK
2019949,2020-07-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00413,0.16162,full_february,DAY_OF_WEEK
2019950,2020-07-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06162,0.14875,full_february,DAY_OF_WEEK
2019951,2020-07-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0263,0.14698,full_february,DAY_OF_WEEK
2019952,2020-07-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00677,0.15917,full_february,DAY_OF_WEEK
2019953,2020-07-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01004,0.15106,full_february,DAY_OF_WEEK
2019954,2020-07-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00337,0.13932999999999998,full_february,DAY_OF_WEEK
2019955,2020-07-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02086,0.15411,full_february,DAY_OF_WEEK
2019956,2020-07-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.05159,0.16569,full_february,DAY_OF_WEEK
2019957,2020-07-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07426,0.16577999999999998,full_february,DAY_OF_WEEK
2019958,2020-07-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0376,0.12745,full_february,DAY_OF_WEEK
2019959,2020-07-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.12355,0.13069,full_february,DAY_OF_WEEK
2019960,2020-07-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02586,0.16127,full_february,DAY_OF_WEEK
2019961,2020-07-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0608,0.15686,full_february,DAY_OF_WEEK
2019962,2020-07-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.053470000000000004,0.15332,full_february,DAY_OF_WEEK
2019963,2020-07-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04555,0.16218,full_february,DAY_OF_WEEK
2019964,2020-07-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07533,0.157,full_february,DAY_OF_WEEK
2019965,2020-07-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.019780000000000002,0.1524,full_february,DAY_OF_WEEK
2019966,2020-07-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07862000000000001,0.1387,full_february,DAY_OF_WEEK
2019967,2020-07-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00054,0.15007,full_february,DAY_OF_WEEK
2019968,2020-07-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04167,0.15026,full_february,DAY_OF_WEEK
2019969,2020-07-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.017740000000000002,0.1586,full_february,DAY_OF_WEEK
2019970,2020-07-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04433,0.17861,full_february,DAY_OF_WEEK
2019971,2020-07-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.054360000000000006,0.1602,full_february,DAY_OF_WEEK
2019972,2020-07-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07412,0.15332,full_february,DAY_OF_WEEK
2019973,2020-07-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.030510000000000002,0.15367,full_february,DAY_OF_WEEK
2019974,2020-07-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04919,0.14215,full_february,DAY_OF_WEEK
2019975,2020-07-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10617,0.14736,full_february,DAY_OF_WEEK
2019976,2020-07-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.021519999999999997,0.1637,full_february,DAY_OF_WEEK
2019977,2020-07-31,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0471,0.13642,full_february,DAY_OF_WEEK
2019978,2020-08-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04633,0.14832,full_february,DAY_OF_WEEK
2019979,2020-08-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06527000000000001,0.1415,full_february,DAY_OF_WEEK
2019980,2020-08-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01218,0.16147999999999998,full_february,DAY_OF_WEEK
2019981,2020-08-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00358,0.16171,full_february,DAY_OF_WEEK
2019982,2020-08-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.065,0.15132,full_february,DAY_OF_WEEK
2019983,2020-08-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03785,0.15859,full_february,DAY_OF_WEEK
2019984,2020-08-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.057679999999999995,0.1722,full_february,DAY_OF_WEEK
2019985,2020-08-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.060579999999999995,0.16176,full_february,DAY_OF_WEEK
2019986,2020-08-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03874,0.15822,full_february,DAY_OF_WEEK
2019987,2020-08-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10103999999999999,0.14973,full_february,DAY_OF_WEEK
2019988,2020-08-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.019540000000000002,0.16216,full_february,DAY_OF_WEEK
2019989,2020-08-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08476,0.15714,full_february,DAY_OF_WEEK
2019990,2020-08-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09087999999999999,0.17385,full_february,DAY_OF_WEEK
2019991,2020-08-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04882,0.1649,full_february,DAY_OF_WEEK
2019992,2020-08-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.12673,0.146,full_february,DAY_OF_WEEK
2019993,2020-08-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08955,0.14364000000000002,full_february,DAY_OF_WEEK
2019994,2020-08-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.09974,0.13815,full_february,DAY_OF_WEEK
2019995,2020-08-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08282,0.14645999999999998,full_february,DAY_OF_WEEK
2019996,2020-08-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13724,0.14115,full_february,DAY_OF_WEEK
2019997,2020-08-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13858,0.13725,full_february,DAY_OF_WEEK
2019998,2020-08-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.11420999999999999,0.17088,full_february,DAY_OF_WEEK
2019999,2020-08-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.15697,0.14356,full_february,DAY_OF_WEEK
2020000,2020-08-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.16883,0.1286,full_february,DAY_OF_WEEK
2020001,2020-08-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.19616,0.11977,full_february,DAY_OF_WEEK
2020002,2020-08-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08732999999999999,0.14103,full_february,DAY_OF_WEEK
2020003,2020-08-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.16869,0.10759,full_february,DAY_OF_WEEK
2020004,2020-08-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08637,0.13496,full_february,DAY_OF_WEEK
2020005,2020-08-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.1634,0.14432,full_february,DAY_OF_WEEK
2020006,2020-08-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13022999999999998,0.1525,full_february,DAY_OF_WEEK
2020007,2020-08-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.1529,0.13895,full_february,DAY_OF_WEEK
2020008,2020-08-31,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.16362000000000002,0.14697000000000002,full_february,DAY_OF_WEEK
2020009,2020-09-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10103,0.1359,full_february,DAY_OF_WEEK
2020010,2020-09-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08746,0.13879,full_february,DAY_OF_WEEK
2020011,2020-09-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.039810000000000005,0.15245,full_february,DAY_OF_WEEK
2020012,2020-09-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04258,0.17260999999999999,full_february,DAY_OF_WEEK
2020013,2020-09-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.040999999999999995,0.17298,full_february,DAY_OF_WEEK
2020014,2020-09-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.05151,0.16867000000000001,full_february,DAY_OF_WEEK
2020015,2020-09-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06563,0.16902999999999999,full_february,DAY_OF_WEEK
2020016,2020-09-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07512,0.16348,full_february,DAY_OF_WEEK
2020017,2020-09-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.029039999999999996,0.17102,full_february,DAY_OF_WEEK
2020018,2020-09-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.03253,0.17336,full_february,DAY_OF_WEEK
2020019,2020-09-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02286,0.18865,full_february,DAY_OF_WEEK
2020020,2020-09-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0015300000000000001,0.18603,full_february,DAY_OF_WEEK
2020021,2020-09-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00234,0.17768,full_february,DAY_OF_WEEK
2020022,2020-09-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03347,0.15507,full_february,DAY_OF_WEEK
2020023,2020-09-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0628,0.16369,full_february,DAY_OF_WEEK
2020024,2020-09-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06845,0.15466,full_february,DAY_OF_WEEK
2020025,2020-09-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.05417999999999999,0.16364,full_february,DAY_OF_WEEK
2020026,2020-09-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02777,0.1617,full_february,DAY_OF_WEEK
2020027,2020-09-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03789,0.16510999999999998,full_february,DAY_OF_WEEK
2020028,2020-09-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0569,0.14556,full_february,DAY_OF_WEEK
2020029,2020-09-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0885,0.14779,full_february,DAY_OF_WEEK
2020030,2020-09-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03437,0.14761,full_february,DAY_OF_WEEK
2020031,2020-09-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.051289999999999995,0.15379,full_february,DAY_OF_WEEK
2020032,2020-09-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0233,0.15425999999999998,full_february,DAY_OF_WEEK
2020033,2020-09-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.00463,0.18011,full_february,DAY_OF_WEEK
2020034,2020-09-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.0049299999999999995,0.17334000000000002,full_february,DAY_OF_WEEK
2020035,2020-09-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.07961,0.15009,full_february,DAY_OF_WEEK
2020036,2020-09-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01925,0.15035,full_february,DAY_OF_WEEK
2020037,2020-09-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.017169999999999998,0.14639000000000002,full_february,DAY_OF_WEEK
2020038,2020-09-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06946000000000001,0.15803,full_february,DAY_OF_WEEK
2020039,2020-10-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03582,0.17204,full_february,DAY_OF_WEEK
2020040,2020-10-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04508,0.16909000000000002,full_february,DAY_OF_WEEK
2020041,2020-10-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02876,0.17751,full_february,DAY_OF_WEEK
2020042,2020-10-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03222,0.16624,full_february,DAY_OF_WEEK
2020043,2020-10-05,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.055139999999999995,0.17003,full_february,DAY_OF_WEEK
2020044,2020-10-06,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.0006,0.16268,full_february,DAY_OF_WEEK
2020045,2020-10-07,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08174,0.16167,full_february,DAY_OF_WEEK
2020046,2020-10-08,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03341,0.16855,full_february,DAY_OF_WEEK
2020047,2020-10-09,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02076,0.16335999999999998,full_february,DAY_OF_WEEK
2020048,2020-10-10,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.01028,0.16677999999999998,full_february,DAY_OF_WEEK
2020049,2020-10-11,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.014740000000000001,0.17573,full_february,DAY_OF_WEEK
2020050,2020-10-12,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02103,0.19787000000000002,full_february,DAY_OF_WEEK
2020051,2020-10-13,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.02775,0.18270999999999998,full_february,DAY_OF_WEEK
2020052,2020-10-14,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02085,0.16572,full_february,DAY_OF_WEEK
2020053,2020-10-15,IRQ,GADM,IRQ.7.1_1,Chamchamal,-0.00197,0.16994,full_february,DAY_OF_WEEK
2020054,2020-10-16,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08114,0.17514000000000002,full_february,DAY_OF_WEEK
2020055,2020-10-17,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.14843,0.15223,full_february,DAY_OF_WEEK
2020056,2020-10-18,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.03777,0.15639,full_february,DAY_OF_WEEK
2020057,2020-10-19,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10554000000000001,0.16360999999999998,full_february,DAY_OF_WEEK
2020058,2020-10-20,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06671,0.16215,full_february,DAY_OF_WEEK
2020059,2020-10-21,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.01139,0.17663,full_february,DAY_OF_WEEK
2020060,2020-10-22,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04788,0.16824,full_february,DAY_OF_WEEK
2020061,2020-10-23,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06632,0.16136,full_february,DAY_OF_WEEK
2020062,2020-10-24,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.10125,0.16973,full_february,DAY_OF_WEEK
2020063,2020-10-25,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04791,0.14803,full_february,DAY_OF_WEEK
2020064,2020-10-26,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.08813,0.15242999999999998,full_february,DAY_OF_WEEK
2020065,2020-10-27,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06546,0.14886,full_february,DAY_OF_WEEK
2020066,2020-10-28,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.0823,0.14323,full_february,DAY_OF_WEEK
2020067,2020-10-29,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.02777,0.16291,full_february,DAY_OF_WEEK
2020068,2020-10-30,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.13890999999999998,0.16419,full_february,DAY_OF_WEEK
2020069,2020-10-31,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.06647,0.16643,full_february,DAY_OF_WEEK
2020070,2020-11-01,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04974,0.16577999999999998,full_february,DAY_OF_WEEK
2020071,2020-11-02,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.04709,0.16245,full_february,DAY_OF_WEEK
2020072,2020-11-03,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.059570000000000005,0.17877,full_february,DAY_OF_WEEK
2020073,2020-11-04,IRQ,GADM,IRQ.7.1_1,Chamchamal,0.057670000000000006,0.16674,full_february,DAY_OF_WEEK
